净值日期,Unnamed: 0,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2018-12-19,33,0.8702,1.4291,-1.61,开放申购,开放赎回,
2018-12-20,34,0.8615,1.4204,-1.0,开放申购,开放赎回,
2018-12-21,35,0.8471,1.406,-1.67,开放申购,开放赎回,
2018-12-24,36,0.8532,1.4121,0.72,开放申购,开放赎回,
2018-12-25,37,0.8511,1.41,-0.25,开放申购,开放赎回,
2018-12-26,38,0.8381,1.3969999999999998,-1.53,开放申购,开放赎回,
2018-12-27,39,0.8349,1.3938,-0.38,开放申购,开放赎回,
2018-12-28,0,0.8485,1.4074,1.63,开放申购,开放赎回,
2018-12-31,1,0.8484,1.4073,,开放申购,开放赎回,
2019-01-02,2,0.8344,1.3933,-1.66,开放申购,开放赎回,
2019-01-03,3,0.8123,1.3712,-2.65,开放申购,开放赎回,
2019-01-04,4,0.8307,1.3896,2.27,开放申购,开放赎回,
2019-01-07,5,0.8338,1.3927,0.37,开放申购,开放赎回,
2019-01-08,6,0.8349,1.3938,0.13,开放申购,开放赎回,
2019-01-09,7,0.8503,1.4092,1.84,开放申购,开放赎回,
2019-01-10,8,0.8456,1.4045,-0.55,开放申购,开放赎回,
2019-01-11,9,0.8619,1.4208,1.93,开放申购,开放赎回,
2019-01-14,10,0.8507,1.4096,-1.3,开放申购,开放赎回,
2019-01-15,11,0.9062,1.4651,6.52,开放申购,开放赎回,
2019-01-16,12,0.8959,1.4548,-1.14,开放申购,开放赎回,
2019-01-17,13,0.8935,1.4524,-0.27,开放申购,开放赎回,
2019-01-18,14,0.9156,1.4745,2.47,开放申购,开放赎回,
2019-01-21,15,0.9285,1.4874,1.41,开放申购,开放赎回,
2019-01-22,16,0.9125,1.4714,-1.72,开放申购,开放赎回,
2019-01-23,17,0.9153,1.4742,0.31,开放申购,开放赎回,
2019-01-24,18,0.9231,1.482,0.85,开放申购,开放赎回,
2019-01-25,19,0.9238,1.4827,0.08,开放申购,开放赎回,
2019-01-28,20,0.9362,1.4951,1.34,开放申购,开放赎回,
2019-01-29,21,0.9416,1.5005,0.58,开放申购,开放赎回,
2019-01-30,22,0.9223,1.4812,-2.05,开放申购,开放赎回,
2019-01-31,23,0.9367,1.4956,1.56,开放申购,开放赎回,
2019-02-01,24,0.9503,1.5092,1.45,开放申购,开放赎回,
2019-02-11,25,0.9924,1.5513,4.43,开放申购,开放赎回,
2019-02-12,26,0.9954,1.5543,0.3,开放申购,开放赎回,
2019-02-13,27,1.0071,1.5659999999999998,1.18,开放申购,开放赎回,
2019-02-14,28,1.0331,1.592,2.58,开放申购,开放赎回,
2019-02-15,29,1.0114,1.5703,-2.1,开放申购,开放赎回,
2019-02-18,30,1.051,1.6099,3.92,开放申购,开放赎回,
2019-02-19,31,1.0452,1.6041,-0.55,开放申购,开放赎回,
2019-02-20,32,1.04,1.5989,-0.5,开放申购,开放赎回,
2019-02-21,33,1.029,1.5879,-1.06,开放申购,开放赎回,
2019-02-22,34,1.0372,1.5961,0.8,开放申购,开放赎回,
2019-02-25,35,1.0724,1.6313,3.39,开放申购,开放赎回,
2019-02-26,36,1.0497,1.6086,-2.12,限制大额申购,开放赎回,
2019-02-27,37,1.0711,1.63,2.04,限制大额申购,开放赎回,
2019-02-28,38,1.0811,1.64,0.93,限制大额申购,开放赎回,
2019-03-01,39,1.1245,1.6834,4.01,限制大额申购,开放赎回,
2019-03-04,0,1.1388,1.6977,1.27,限制大额申购,开放赎回,
2019-03-05,1,1.1409,1.6998,0.18,限制大额申购,开放赎回,
2019-03-06,2,1.1305,1.6894,-0.91,限制大额申购,开放赎回,
2019-03-07,3,1.1002,1.6591,-2.68,限制大额申购,开放赎回,
2019-03-08,4,1.07,1.6289,-2.75,限制大额申购,开放赎回,
2019-03-11,5,1.1111,1.67,3.84,限制大额申购,开放赎回,
2019-03-12,6,1.1021,1.661,-0.81,限制大额申购,开放赎回,
2019-03-13,7,1.1052,1.6641,0.28,限制大额申购,开放赎回,
2019-03-14,8,1.1182,1.6771,1.18,限制大额申购,开放赎回,
2019-03-15,9,1.1542,1.7131,3.22,限制大额申购,开放赎回,
2019-03-18,10,1.2453,1.8042,7.89,限制大额申购,开放赎回,
2019-03-19,11,1.2324,1.7913,-1.04,限制大额申购,开放赎回,
2019-03-20,12,1.2378,1.7967,0.44,限制大额申购,开放赎回,
2019-03-21,13,1.2277,1.7866,-0.82,限制大额申购,开放赎回,
2019-03-22,14,1.2427,1.8016,1.22,限制大额申购,开放赎回,
2019-03-25,15,1.2088,1.7677,-2.73,限制大额申购,开放赎回,
2019-03-26,16,1.2148,1.7737,0.5,限制大额申购,开放赎回,
2019-03-27,17,1.2507,1.8096,2.96,限制大额申购,开放赎回,
2019-03-28,18,1.2696,1.8285,1.51,限制大额申购,开放赎回,
2019-03-29,19,1.3327,1.8916,4.97,限制大额申购,开放赎回,
2019-04-01,20,1.3512,1.9101,1.39,限制大额申购,开放赎回,
2019-04-02,21,1.3335,1.8924,-1.31,限制大额申购,开放赎回,
2019-04-03,22,1.3245,1.8834,-0.67,限制大额申购,开放赎回,
2019-04-04,23,1.3584,1.9173,2.56,限制大额申购,开放赎回,
2019-04-08,24,1.3641,1.923,0.42,限制大额申购,开放赎回,
2019-04-09,25,1.3866,1.9455,1.65,限制大额申购,开放赎回,
2019-04-10,26,1.4047,1.9636,1.31,限制大额申购,开放赎回,
2019-04-11,27,1.3374,1.8963,-4.79,限制大额申购,开放赎回,
2019-04-12,28,1.3382,1.8971,0.06,限制大额申购,开放赎回,
2019-04-15,29,1.3244,1.8833,-1.03,限制大额申购,开放赎回,
2019-04-16,30,1.3489,1.9078,1.85,限制大额申购,开放赎回,
2019-04-17,31,1.3631,1.922,1.05,限制大额申购,开放赎回,
2019-04-18,32,1.378,1.9369,1.09,限制大额申购,开放赎回,
2019-04-19,33,1.3755,1.9344,-0.18,限制大额申购,开放赎回,
2019-04-22,34,1.3644,1.9233,-0.81,限制大额申购,开放赎回,
2019-04-23,35,1.3898,1.9487,1.86,限制大额申购,开放赎回,
2019-04-24,36,1.3811,1.94,-0.63,限制大额申购,开放赎回,
2019-04-25,37,1.3539,1.9128,-1.97,限制大额申购,开放赎回,
2019-04-26,38,1.3719,1.9308,1.33,限制大额申购,开放赎回,
2019-04-29,39,1.3815,1.9404,0.7,限制大额申购,开放赎回,
2019-04-30,0,1.3898,1.9487,0.6,限制大额申购,开放赎回,
2019-05-06,1,1.2753,1.8342,-8.24,限制大额申购,开放赎回,
2019-05-07,2,1.3034,1.8623,2.2,限制大额申购,开放赎回,
2019-05-08,3,1.3030000000000002,1.8619,-0.03,限制大额申购,开放赎回,
2019-05-09,4,1.2569,1.8158,-3.54,限制大额申购,开放赎回,
2019-05-10,5,1.3219,1.8808,5.17,限制大额申购,开放赎回,
2019-05-13,6,1.3255,1.8844,0.27,限制大额申购,开放赎回,
2019-05-14,7,1.3139,1.8728,-0.88,限制大额申购,开放赎回,
2019-05-15,8,1.3965,1.9554,6.29,限制大额申购,开放赎回,
2019-05-16,9,1.4159,1.9748,1.39,限制大额申购,开放赎回,
2019-05-17,10,1.375,1.9339,-2.89,限制大额申购,开放赎回,
2019-05-20,11,1.3415,1.9004,-2.44,限制大额申购,开放赎回,
2019-05-21,12,1.3547,1.9136,0.98,限制大额申购,开放赎回,
2019-05-22,13,1.3419,1.9008,-0.94,限制大额申购,开放赎回,
2019-05-23,14,1.2961,1.855,-3.41,限制大额申购,开放赎回,
2019-05-24,15,1.3142,1.8731,1.4,限制大额申购,开放赎回,
2019-05-27,16,1.32,1.8789,0.44,限制大额申购,开放赎回,
2019-05-28,17,1.3342,1.8931,1.08,限制大额申购,开放赎回,
2019-05-29,18,1.3428,1.9017,0.64,限制大额申购,开放赎回,
2019-05-30,19,1.3285,1.8874,-1.06,限制大额申购,开放赎回,
2019-05-31,20,1.3104,1.8693,-1.36,限制大额申购,开放赎回,
2019-06-03,21,1.3032,1.8621,-0.55,限制大额申购,开放赎回,
2019-06-04,22,1.2719,1.8308,-2.4,限制大额申购,开放赎回,
2019-06-05,23,1.271,1.8299,-0.07,限制大额申购,开放赎回,
2019-06-06,24,1.2574,1.8163,-1.07,限制大额申购,开放赎回,
2019-06-10,25,1.2806,1.8395,1.85,限制大额申购,开放赎回,
2019-06-11,26,1.3503,1.9092,5.44,限制大额申购,开放赎回,
2019-06-12,27,1.3354,1.8943,-1.1,限制大额申购,开放赎回,
2019-06-13,28,1.3295,1.8884,-0.44,限制大额申购,开放赎回,
2019-06-14,29,1.3174,1.8763,-0.91,限制大额申购,开放赎回,
2019-06-17,30,1.3101,1.869,-0.55,限制大额申购,开放赎回,
2019-06-18,31,1.3104,1.8693,0.02,限制大额申购,开放赎回,
2019-06-19,32,1.3291,1.888,1.43,限制大额申购,开放赎回,
2019-06-20,33,1.3889,1.9478,4.5,限制大额申购,开放赎回,
2019-06-21,34,1.402,1.9609,0.94,限制大额申购,开放赎回,
2019-06-24,35,1.4254,1.9843,1.67,限制大额申购,开放赎回,
2019-06-25,36,1.4257,1.9846,0.02,限制大额申购,开放赎回,
2019-06-26,37,1.4184,1.9773,-0.51,限制大额申购,开放赎回,
2019-06-27,38,1.4687,2.0276,3.55,限制大额申购,开放赎回,
2019-06-28,39,1.4739,2.0328,0.35,限制大额申购,开放赎回,
2019-06-30,0,1.4738,2.0327,,限制大额申购,开放赎回,
2019-07-01,1,1.5448,2.1037,4.81,限制大额申购,开放赎回,
2019-07-02,2,1.0,2.1158,0.78,暂停申购,暂停赎回,每份基金份额折算1.5568621300000001份
2019-07-03,3,0.9784,2.0942,-2.16,暂停申购,暂停赎回,
2019-07-04,4,0.9613,2.0771,-1.75,限制大额申购,开放赎回,
2019-07-05,5,0.9875,2.1033,2.73,限制大额申购,开放赎回,
2019-07-08,6,0.9719,2.0877,-1.58,限制大额申购,开放赎回,
2019-07-09,7,0.976,2.0918,0.42,限制大额申购,开放赎回,
2019-07-10,8,0.9816,2.0974,0.57,限制大额申购,开放赎回,
2019-07-11,9,0.9737,2.0895,-0.8,限制大额申购,开放赎回,
2019-07-12,10,0.987,2.1028,1.37,限制大额申购,开放赎回,
2019-07-15,11,0.9773,2.0931,-0.98,限制大额申购,开放赎回,
2019-07-16,12,0.9661,2.0819,-1.15,限制大额申购,开放赎回,
2019-07-17,13,0.9607,2.0765,-0.56,限制大额申购,开放赎回,
2019-07-18,14,0.9473,2.0631,-1.39,限制大额申购,开放赎回,
2019-07-19,15,0.9541,2.0699,0.72,限制大额申购,开放赎回,
2019-07-22,16,0.9548,2.0706,0.07,限制大额申购,开放赎回,
2019-07-23,17,0.9341,2.0499,-2.17,限制大额申购,开放赎回,
2019-07-24,18,0.9323,2.0481,-0.19,限制大额申购,开放赎回,
2019-07-25,19,0.9425,2.0583,1.09,限制大额申购,开放赎回,
2019-07-26,20,0.9421,2.0579,-0.04,限制大额申购,开放赎回,
2019-07-29,21,0.9504,2.0662,0.88,限制大额申购,开放赎回,
2019-07-30,22,0.946,2.0618,-0.46,限制大额申购,开放赎回,
2019-07-31,23,0.9312,2.047,-1.56,限制大额申购,开放赎回,
2019-08-01,24,0.918,2.0338,-1.42,限制大额申购,开放赎回,
2019-08-02,25,0.9117,2.0275,-0.69,限制大额申购,开放赎回,
2019-08-05,26,0.8922,2.008,-2.14,限制大额申购,开放赎回,
2019-08-06,27,0.9061,2.0219,1.56,限制大额申购,开放赎回,
2019-08-07,28,0.8969,2.0127,-1.02,限制大额申购,开放赎回,
2019-08-08,29,0.9119,2.0277,1.67,限制大额申购,开放赎回,
2019-08-09,30,0.8983,2.0141,-1.49,限制大额申购,开放赎回,
2019-08-12,31,0.9242,2.04,2.88,限制大额申购,开放赎回,
2019-08-13,32,0.9213,2.0371,-0.31,限制大额申购,开放赎回,
2019-08-14,33,0.9446,2.0604,2.53,限制大额申购,开放赎回,
2019-08-15,34,0.9418,2.0576,-0.3,限制大额申购,开放赎回,
2019-08-16,35,0.9509,2.0667,0.97,限制大额申购,开放赎回,
2019-08-19,36,0.9627,2.0785,1.24,限制大额申购,开放赎回,
2019-08-20,37,0.9738,2.0896,1.15,限制大额申购,开放赎回,
2019-08-21,38,0.9661,2.0819,-0.79,限制大额申购,开放赎回,
2019-08-22,39,0.9866,2.1024,2.12,限制大额申购,开放赎回,
2019-08-23,0,0.9893,2.1051,0.27,限制大额申购,开放赎回,
2019-08-26,1,0.9706,2.0864,-1.89,限制大额申购,开放赎回,
2019-08-27,2,0.9915,2.1073,2.15,限制大额申购,开放赎回,
2019-08-28,3,0.9955,2.1113,0.4,限制大额申购,开放赎回,
2019-08-29,4,1.006,2.1218,1.05,限制大额申购,开放赎回,
2019-08-30,5,1.0299,2.1457,2.38,限制大额申购,开放赎回,
2019-09-02,6,1.0336,2.1494,0.36,限制大额申购,开放赎回,
2019-09-03,7,1.0272,2.143,-0.62,限制大额申购,开放赎回,
2019-09-04,8,1.0129,2.1287,-1.39,限制大额申购,开放赎回,
2019-09-05,9,1.0172,2.133,0.42,限制大额申购,开放赎回,
2019-09-06,10,1.0179,2.1337,0.07,限制大额申购,开放赎回,
2019-09-09,11,1.0174,2.1332,-0.05,限制大额申购,开放赎回,
2019-09-10,12,1.0126,2.1284,-0.47,限制大额申购,开放赎回,
2019-09-11,13,0.9677,2.0835,-4.43,限制大额申购,开放赎回,
2019-09-12,14,0.9835,2.0993,1.63,限制大额申购,开放赎回,
2019-09-16,15,0.9771,2.0929,-0.65,限制大额申购,开放赎回,
2019-09-17,16,0.979,2.0948,0.19,限制大额申购,开放赎回,
2019-09-18,17,1.0113,2.1271,3.3,限制大额申购,开放赎回,
2019-09-19,18,1.0128,2.1286,0.15,限制大额申购,开放赎回,
2019-09-20,19,1.0209,2.1367,0.8,限制大额申购,开放赎回,
2019-09-23,20,1.0086,2.1244,-1.2,限制大额申购,开放赎回,
2019-09-24,21,1.029,2.1448,2.02,限制大额申购,开放赎回,
2019-09-25,22,1.0237,2.1395,-0.52,限制大额申购,开放赎回,
2019-09-26,23,1.0117,2.1275,-1.17,限制大额申购,开放赎回,
2019-09-27,24,1.0083,2.1241,-0.34,限制大额申购,开放赎回,
2019-09-30,25,0.9895,2.1053,-1.86,限制大额申购,开放赎回,
2019-10-08,26,1.0041,2.1199,1.48,限制大额申购,开放赎回,
2019-10-09,27,0.9924,2.1082,-1.17,限制大额申购,开放赎回,
2019-10-10,28,0.9912,2.107,-0.12,限制大额申购,开放赎回,
2019-10-11,29,0.996,2.1118,0.48,限制大额申购,开放赎回,
2019-10-14,30,0.9975,2.1133,0.15,限制大额申购,开放赎回,
2019-10-15,31,1.0136,2.1294,1.61,限制大额申购,开放赎回,
2019-10-16,32,0.9947,2.1105,-1.86,限制大额申购,开放赎回,
2019-10-17,33,0.9961,2.1119,0.14,限制大额申购,开放赎回,
2019-10-18,34,0.9775,2.0933,-1.87,限制大额申购,开放赎回,
2019-10-21,35,0.9794,2.0952,0.19,限制大额申购,开放赎回,
2019-10-22,36,0.9833,2.0991,0.4,限制大额申购,开放赎回,
2019-10-23,37,0.9666,2.0824,-1.7,限制大额申购,开放赎回,
2019-10-24,38,0.9507,2.0665,-1.64,限制大额申购,开放赎回,
2019-10-25,39,0.966,2.0818,1.61,限制大额申购,开放赎回,
2019-10-28,0,0.9848,2.1006,1.95,限制大额申购,开放赎回,
2019-10-29,1,0.9922,2.108,0.75,限制大额申购,开放赎回,
2019-10-30,2,0.9837,2.0995,-0.86,限制大额申购,开放赎回,
2019-10-31,3,0.9833,2.0991,-0.04,限制大额申购,开放赎回,
2019-11-01,4,0.9949,2.1107,1.18,限制大额申购,开放赎回,
2019-11-04,5,1.0021,2.1179,0.72,限制大额申购,开放赎回,
2019-11-05,6,1.0043,2.1201,0.22,限制大额申购,开放赎回,
2019-11-06,7,0.9933,2.1091,-1.1,限制大额申购,开放赎回,
2019-11-07,8,1.0012,2.117,0.8,限制大额申购,开放赎回,
2019-11-08,9,1.005,2.1208,0.38,限制大额申购,开放赎回,
2019-11-11,10,0.9951,2.1109,-0.99,限制大额申购,开放赎回,
2019-11-12,11,0.9986,2.1144,0.35,限制大额申购,开放赎回,
2019-11-13,12,1.0052,2.121,0.66,限制大额申购,开放赎回,
2019-11-14,13,1.0158,2.1316,1.05,限制大额申购,开放赎回,
2019-11-15,14,1.0093,2.1251,-0.64,限制大额申购,开放赎回,
2019-11-18,15,1.0048,2.1206,-0.45,限制大额申购,开放赎回,
2019-11-19,16,1.0131,2.1289,0.83,限制大额申购,开放赎回,
2019-11-20,17,1.0184,2.1342,0.52,限制大额申购,开放赎回,
2019-11-21,18,1.0167,2.1325,-0.17,限制大额申购,开放赎回,
2019-11-22,19,0.9896,2.1054,-2.67,限制大额申购,开放赎回,
2019-11-25,20,0.9869,2.1027,-0.27,限制大额申购,开放赎回,
2019-11-26,21,0.9964,2.1122,0.96,限制大额申购,开放赎回,
2019-11-27,22,0.9999,2.1157,0.35,限制大额申购,开放赎回,
2019-11-28,23,0.9939,2.1097,-0.6,限制大额申购,开放赎回,
2019-11-29,24,0.9686,2.0844,-2.55,限制大额申购,开放赎回,
2019-12-02,25,0.9686,2.0844,0.0,限制大额申购,开放赎回,
2019-12-03,26,0.9641,2.0799,-0.46,限制大额申购,开放赎回,
2019-12-04,27,0.9697,2.0855,0.58,限制大额申购,开放赎回,
2019-12-05,28,0.9686,2.0844,-0.11,限制大额申购,开放赎回,
2019-12-06,29,0.9889,2.1047,2.1,限制大额申购,开放赎回,
2019-12-09,30,0.9833,2.0991,-0.57,限制大额申购,开放赎回,
2019-12-10,31,0.9836,2.0994,0.03,限制大额申购,开放赎回,
2019-12-11,32,0.9733,2.0891,-1.05,限制大额申购,开放赎回,
2019-12-12,33,0.9654,2.0812,-0.81,限制大额申购,开放赎回,
2019-12-13,34,0.9803,2.0961,1.54,限制大额申购,开放赎回,
2019-12-16,35,0.9649,2.091,-0.52,暂停申购,暂停赎回,每份基金份额折算1.010668946份
2019-12-17,36,0.9761,2.1022,1.16,暂停申购,暂停赎回,
2019-12-18,37,0.9807,2.1068,0.47,限制大额申购,开放赎回,
2019-12-19,38,0.9735,2.0996,-0.73,限制大额申购,开放赎回,
2019-12-20,39,0.9698,2.0959,-0.38,限制大额申购,开放赎回,
2019-12-23,0,0.9635,2.0896,-0.65,限制大额申购,开放赎回,
2019-12-24,1,0.9676,2.0937,0.43,限制大额申购,开放赎回,
2019-12-25,2,0.9566,2.0827,-1.14,限制大额申购,开放赎回,
2019-12-26,3,0.9637,2.0898,0.74,限制大额申购,开放赎回,
2019-12-27,4,0.9734,2.0995,1.01,限制大额申购,开放赎回,
2019-12-30,5,1.0068,2.1329,3.43,限制大额申购,开放赎回,
2019-12-31,6,1.0073,2.1334,0.05,限制大额申购,开放赎回,
2020-01-02,7,0.9966,2.1227,-1.06,限制大额申购,开放赎回,
2020-01-03,8,0.9857,2.1118,-1.09,限制大额申购,开放赎回,
2020-01-06,9,0.9779,2.104,-0.79,限制大额申购,开放赎回,
2020-01-07,10,0.988,2.1141,1.03,限制大额申购,开放赎回,
2020-01-08,11,0.9896,2.1157,0.16,限制大额申购,开放赎回,
2020-01-09,12,1.01,2.1361,2.06,限制大额申购,开放赎回,
2020-01-10,13,1.0337,2.1598,2.35,限制大额申购,开放赎回,
2020-01-13,14,1.0486,2.1747,1.44,限制大额申购,开放赎回,
2020-01-14,15,1.0332,2.1593,-1.47,限制大额申购,开放赎回,
2020-01-15,16,1.0381,2.1642,0.47,限制大额申购,开放赎回,
2020-01-16,17,1.04,2.1661,0.18,限制大额申购,开放赎回,
2020-01-17,18,1.0401,2.1662,0.01,限制大额申购,开放赎回,
2020-01-20,19,1.0295,2.1556,-1.02,限制大额申购,开放赎回,
2020-01-21,20,1.0006,2.1267,-2.81,限制大额申购,开放赎回,
2020-01-22,21,1.0043,2.1304,0.37,限制大额申购,开放赎回,
2020-01-23,22,0.9675,2.0936,-3.66,限制大额申购,开放赎回,
2020-02-03,23,0.8865,2.0126,-8.37,限制大额申购,开放赎回,
2020-02-04,24,0.8809,2.007,-0.63,限制大额申购,开放赎回,
2020-02-05,25,0.8926,2.0187,1.33,限制大额申购,开放赎回,
2020-02-06,26,0.9014,2.0275,0.99,限制大额申购,开放赎回,
2020-02-07,27,0.9091,2.0352,0.85,限制大额申购,开放赎回,
2020-02-10,28,0.9112,2.0373,0.23,限制大额申购,开放赎回,
2020-02-11,29,0.9324,2.0585,2.33,限制大额申购,开放赎回,
2020-02-12,30,0.935,2.0611,0.28,限制大额申购,开放赎回,
2020-02-13,31,0.928,2.0541,-0.75,限制大额申购,开放赎回,
2020-02-14,32,0.9257,2.0518,-0.25,限制大额申购,开放赎回,
2020-02-17,33,0.9331,2.0592,0.8,限制大额申购,开放赎回,
2020-02-18,34,0.9283,2.0544,-0.51,限制大额申购,开放赎回,
2020-02-19,35,0.9396,2.0657,1.22,限制大额申购,开放赎回,
2020-02-20,36,0.9726,2.0987,3.51,限制大额申购,开放赎回,
2020-02-21,37,0.9701,2.0962,-0.26,限制大额申购,开放赎回,
2020-02-24,38,0.9522,2.0783,-1.85,限制大额申购,开放赎回,
2020-02-25,39,0.9443,2.0704,-0.83,限制大额申购,开放赎回,
2020-02-26,0,0.9363,2.0624,-0.85,限制大额申购,开放赎回,
2020-02-27,1,0.9472,2.0733,1.16,限制大额申购,开放赎回,
2020-02-28,2,0.9085,2.0346,-4.09,限制大额申购,开放赎回,
2020-03-02,3,0.9308,2.0569,2.45,限制大额申购,开放赎回,
2020-03-03,4,0.9371,2.0632,0.68,限制大额申购,开放赎回,
2020-03-04,5,0.9445,2.0706,0.79,限制大额申购,开放赎回,
2020-03-05,6,0.992,2.1181,5.03,限制大额申购,开放赎回,
2020-03-06,7,0.9694,2.0955,-2.28,限制大额申购,开放赎回,
2020-03-09,8,0.9331,2.0592,-3.74,限制大额申购,开放赎回,
2020-03-10,9,0.9597,2.0858,2.85,限制大额申购,开放赎回,
2020-03-11,10,0.9573,2.0834,-0.25,限制大额申购,开放赎回,
2020-03-12,11,0.9348,2.0609,-2.35,限制大额申购,开放赎回,
2020-03-13,12,0.9177,2.0438,-1.83,限制大额申购,开放赎回,
2020-03-16,13,0.8808,2.0069,-4.02,限制大额申购,开放赎回,
2020-03-17,14,0.8623,1.9884,-2.1,限制大额申购,开放赎回,
2020-03-18,15,0.8394,1.9655,-2.66,限制大额申购,开放赎回,
2020-03-19,16,0.8109999999999999,1.9371,-3.38,限制大额申购,开放赎回,
2020-03-20,17,0.8375,1.9636,3.27,限制大额申购,开放赎回,
2020-03-23,18,0.8126,1.9387,-2.97,限制大额申购,开放赎回,
2020-03-24,19,0.8433,1.9694,3.78,限制大额申购,开放赎回,
2020-03-25,20,0.8678,1.9939,2.91,限制大额申购,开放赎回,
2020-03-26,21,0.867,1.9931,-0.09,限制大额申购,开放赎回,
2020-03-27,22,0.8871,2.0132,2.32,限制大额申购,开放赎回,
2020-03-30,23,0.8703,1.9964,-1.89,限制大额申购,开放赎回,
2020-03-31,24,0.8866,2.0127,1.87,限制大额申购,开放赎回,
2020-04-01,25,0.8806,2.0067,-0.68,限制大额申购,开放赎回,
2020-04-02,26,0.892,2.0181,1.29,限制大额申购,开放赎回,
2020-04-03,27,0.8899,2.016,-0.24,限制大额申购,开放赎回,
2020-04-07,28,0.9131,2.0392,2.61,限制大额申购,开放赎回,
2020-04-08,29,0.913,2.0391,-0.01,限制大额申购,开放赎回,
2020-04-09,30,0.9179,2.044,0.54,限制大额申购,开放赎回,
2020-04-10,31,0.9285,2.0546,1.15,限制大额申购,开放赎回,
2020-04-13,32,0.9278,2.0539,-0.08,限制大额申购,开放赎回,
2020-04-14,33,0.9397,2.0658,1.28,限制大额申购,开放赎回,
2020-04-15,34,0.938,2.0641,-0.18,限制大额申购,开放赎回,
2020-04-16,35,0.929,2.0551,-0.96,限制大额申购,开放赎回,
2020-04-17,36,0.9421,2.0682,1.41,限制大额申购,开放赎回,
2020-04-20,37,0.9467,2.0728,0.49,限制大额申购,开放赎回,
2020-04-21,38,0.9249,2.051,-2.3,限制大额申购,开放赎回,
2020-04-22,39,0.9508,2.0769,2.8,限制大额申购,开放赎回,
2020-04-23,0,0.953,2.0791,0.23,限制大额申购,开放赎回,
2020-04-24,1,0.9632,2.0893,1.07,限制大额申购,开放赎回,
2020-04-27,2,0.9559,2.082,-0.76,限制大额申购,开放赎回,
2020-04-28,3,0.9829,2.109,2.82,限制大额申购,开放赎回,
2020-04-29,4,0.9707,2.0968,-1.24,限制大额申购,开放赎回,
2020-04-30,5,0.9734,2.0995,0.28,限制大额申购,开放赎回,
2020-05-06,6,0.9806,2.1067,0.74,限制大额申购,开放赎回,
2020-05-07,7,0.9923,2.1184,1.19,限制大额申购,开放赎回,
2020-05-08,8,1.0021,2.1282,0.99,限制大额申购,开放赎回,
2020-05-11,9,1.0049,2.131,0.28,限制大额申购,开放赎回,
2020-05-12,10,1.0082,2.1343,0.33,限制大额申购,开放赎回,
2020-05-13,11,1.0337,2.1598,2.53,限制大额申购,开放赎回,
2020-05-14,12,1.0322,2.1583,-0.15,限制大额申购,开放赎回,
2020-05-15,13,1.0195,2.1456,-1.23,限制大额申购,开放赎回,
2020-05-18,14,1.0488,2.1749,2.87,限制大额申购,开放赎回,
2020-05-19,15,1.0567,2.1828,0.75,限制大额申购,开放赎回,
2020-05-20,16,1.0485,2.1746,-0.78,暂停申购,开放赎回,
2020-05-21,17,1.0558,2.1819,0.7,暂停申购,开放赎回,
2020-05-22,18,1.0199,2.146,-3.4,暂停申购,开放赎回,
2020-05-25,19,1.0408,2.1669,2.05,暂停申购,开放赎回,
2020-05-26,20,1.0511,2.1772,0.99,暂停申购,开放赎回,
2020-05-27,21,1.0418,2.1679,-0.88,暂停申购,开放赎回,
2020-05-28,22,1.0497,2.1758,0.76,暂停申购,开放赎回,
2020-05-29,23,1.0653,2.1914,1.49,暂停申购,开放赎回,
2020-06-01,24,1.0987,2.2248,3.14,暂停申购,开放赎回,
2020-06-02,25,1.0862,2.2123,-1.14,暂停申购,开放赎回,
2020-06-03,26,1.0798,2.2059,-0.59,暂停申购,开放赎回,
2020-06-04,27,1.1006,2.2267,1.93,暂停申购,开放赎回,
2020-06-05,28,1.1219,2.248,1.94,暂停申购,开放赎回,
2020-06-08,29,1.1287,2.2548,0.61,暂停申购,开放赎回,
2020-06-09,30,1.137,2.2631,0.74,暂停申购,开放赎回,
2020-06-10,31,1.1416,2.2677,0.4,暂停申购,开放赎回,
2020-06-11,32,1.1228,2.2489,-1.65,暂停申购,开放赎回,
2020-06-12,33,1.1262,2.2523,0.3,暂停申购,开放赎回,
2020-06-15,34,1.0959,2.222,-2.69,暂停申购,开放赎回,
2020-06-16,35,1.1139,2.24,1.64,暂停申购,开放赎回,
2020-06-17,36,1.1033,2.2294,-0.95,暂停申购,开放赎回,
2020-06-18,37,1.1065,2.2326,0.29,暂停申购,开放赎回,
2020-06-19,38,1.133,2.2591,2.39,暂停申购,开放赎回,
2020-06-22,39,1.1248,2.2509,-0.72,暂停申购,开放赎回,
2020-06-23,0,1.1609,2.287,3.21,暂停申购,开放赎回,
2020-06-24,1,1.1588,2.2849,-0.18,暂停申购,开放赎回,
2020-06-29,2,1.1629,2.289,0.35,暂停申购,开放赎回,
2020-06-30,3,1.1814,2.3075,1.59,暂停申购,开放赎回,
2020-07-01,4,1.2494,2.3755,5.76,暂停申购,开放赎回,
2020-07-02,5,1.2928,2.4189,3.47,暂停申购,开放赎回,
2020-07-03,6,1.2801,2.4062,-0.98,暂停申购,开放赎回,
2020-07-06,7,1.3113,2.4374,2.44,暂停申购,开放赎回,
2020-07-07,8,1.3509,2.477,3.02,暂停申购,开放赎回,
