净值日期,Unnamed: 0,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2021-03-26,16,3.1436,3.2765,3.07,开放申购,开放赎回,
2021-03-29,15,3.141,3.2739,-0.08,开放申购,开放赎回,
2021-03-30,14,3.2163,3.3492,2.4,开放申购,开放赎回,
2021-03-31,13,3.1986,3.3315,-0.55,开放申购,开放赎回,
2021-04-01,12,3.2643,3.3972,2.05,开放申购,开放赎回,
2021-04-02,11,3.3003,3.4332,1.1,开放申购,开放赎回,
2021-04-06,10,3.3047,3.4376,0.13,开放申购,开放赎回,
2021-04-07,9,3.2648,3.3977,-1.21,开放申购,开放赎回,
2021-04-08,8,3.2955,3.4284,0.94,开放申购,开放赎回,
2021-04-09,7,3.2463,3.3792,-1.49,开放申购,开放赎回,
2021-04-12,6,3.1591,3.292,-2.69,开放申购,开放赎回,
2021-04-13,5,3.1844,3.3173,0.8,开放申购,开放赎回,
2021-04-14,4,3.2489,3.3818,2.03,开放申购,开放赎回,
2021-04-15,3,3.263,3.3959,0.43,开放申购,开放赎回,
2021-04-16,2,3.2353,3.3682,-0.85,开放申购,开放赎回,
2021-04-19,1,3.3292,3.4621,2.9,开放申购,开放赎回,
2021-04-20,0,3.342,3.4749,0.38,开放申购,开放赎回,
